
======================================================================
 TRAINING DQN AGENT
======================================================================
Device: cpu
Episodes: 3000
Batch size: 512
Learning rate: 0.001
Gamma: 0.99
======================================================================
Ep   10/3000 | Score:      0 | Pieces:  17 | Lines:   0 | Loss: 0.0000 | ε: 0.996
Ep 2510/3000 | Score:    249 | Pieces:  62 | Lines:  12 | Loss: 599.0556 | ε: 0.001
Ep 2520/3000 | Score:    195 | Pieces:  58 | Lines:   9 | Loss: 679.9786 | ε: 0.001
Ep 2530/3000 | Score:     11 | Pieces:  40 | Lines:   1 | Loss: 720.0967 | ε: 0.001
Ep 2540/3000 | Score:    268 | Pieces:  71 | Lines:  14 | Loss: 698.6373 | ε: 0.001
Ep 2550/3000 | Score:      0 | Pieces:  32 | Lines:   0 | Loss: 676.7632 | ε: 0.001
Ep 2560/3000 | Score:     11 | Pieces:  39 | Lines:   1 | Loss: 701.2366 | ε: 0.001
Ep 2570/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 781.8624 | ε: 0.001
Ep 2580/3000 | Score:     85 | Pieces:  50 | Lines:   6 | Loss: 690.8587 | ε: 0.001
Ep 2590/3000 | Score:     44 | Pieces:  45 | Lines:   4 | Loss: 677.0524 | ε: 0.001
Ep 2600/3000 | Score:     22 | Pieces:  39 | Lines:   2 | Loss: 680.2723 | ε: 0.001
Ep 2610/3000 | Score:     11 | Pieces:  34 | Lines:   1 | Loss: 805.2275 | ε: 0.001
Ep 2620/3000 | Score:     85 | Pieces:  51 | Lines:   6 | Loss: 812.4147 | ε: 0.001
Ep 2630/3000 | Score:    268 | Pieces:  69 | Lines:  14 | Loss: 877.8683 | ε: 0.001
Ep 2640/3000 | Score:     44 | Pieces:  46 | Lines:   4 | Loss: 884.4809 | ε: 0.001
Ep 2650/3000 | Score:    341 | Pieces:  80 | Lines:  17 | Loss: 862.7176 | ε: 0.001
Ep 2660/3000 | Score:    230 | Pieces:  75 | Lines:  14 | Loss: 810.5551 | ε: 0.001
Ep 2670/3000 | Score:     55 | Pieces:  48 | Lines:   5 | Loss: 775.4236 | ε: 0.001
Ep 2680/3000 | Score:     66 | Pieces:  52 | Lines:   6 | Loss: 853.2383 | ε: 0.001
Ep 2690/3000 | Score:    190 | Pieces:  63 | Lines:  12 | Loss: 887.5960 | ε: 0.001
Ep 2700/3000 | Score:    228 | Pieces:  67 | Lines:  12 | Loss: 856.0678 | ε: 0.001
Ep 2710/3000 | Score:    154 | Pieces:  50 | Lines:   7 | Loss: 832.6107 | ε: 0.001
Ep 2720/3000 | Score:    282 | Pieces:  81 | Lines:  17 | Loss: 815.9920 | ε: 0.001
Ep 2730/3000 | Score:    278 | Pieces:  68 | Lines:  13 | Loss: 825.4722 | ε: 0.001
Ep 2740/3000 | Score:    258 | Pieces:  71 | Lines:  13 | Loss: 710.0056 | ε: 0.001
Ep 2750/3000 | Score:     85 | Pieces:  49 | Lines:   6 | Loss: 815.5380 | ε: 0.001
Ep 2760/3000 | Score:    962 | Pieces: 158 | Lines:  49 | Loss: 774.4002 | ε: 0.001
Ep 2770/3000 | Score:    790 | Pieces: 161 | Lines:  51 | Loss: 794.1320 | ε: 0.001
Ep 2780/3000 | Score:    498 | Pieces:  81 | Lines:  17 | Loss: 756.4947 | ε: 0.001
Ep 2790/3000 | Score:    994 | Pieces: 163 | Lines:  52 | Loss: 720.9833 | ε: 0.001
Ep 2800/3000 | Score:    861 | Pieces: 145 | Lines:  45 | Loss: 677.2636 | ε: 0.001
Ep 2810/3000 | Score:    918 | Pieces: 142 | Lines:  43 | Loss: 701.1321 | ε: 0.001
Ep 2820/3000 | Score:    682 | Pieces: 117 | Lines:  32 | Loss: 645.9493 | ε: 0.001
Ep 2830/3000 | Score:    247 | Pieces:  65 | Lines:  12 | Loss: 755.3364 | ε: 0.001
Ep 2840/3000 | Score:    487 | Pieces:  96 | Lines:  25 | Loss: 696.5663 | ε: 0.001
Ep 2850/3000 | Score:    679 | Pieces: 110 | Lines:  30 | Loss: 644.9902 | ε: 0.001
Ep 2860/3000 | Score:   1183 | Pieces: 198 | Lines:  64 | Loss: 664.0010 | ε: 0.001
Ep 2870/3000 | Score:    812 | Pieces: 148 | Lines:  44 | Loss: 628.9155 | ε: 0.001
Ep 2880/3000 | Score:    445 | Pieces:  94 | Lines:  23 | Loss: 582.8503 | ε: 0.001
Ep 2890/3000 | Score:   1288 | Pieces: 166 | Lines:  52 | Loss: 633.7964 | ε: 0.001
Ep 2900/3000 | Score:    860 | Pieces: 127 | Lines:  36 | Loss: 593.3898 | ε: 0.001
Ep 2910/3000 | Score:    376 | Pieces:  71 | Lines:  13 | Loss: 546.7615 | ε: 0.001
Ep 2920/3000 | Score:    181 | Pieces:  66 | Lines:  13 | Loss: 537.5326 | ε: 0.001
Ep 2930/3000 | Score:     22 | Pieces:  36 | Lines:   2 | Loss: 576.9242 | ε: 0.001
Ep 2940/3000 | Score:     11 | Pieces:  38 | Lines:   1 | Loss: 527.5741 | ε: 0.001
Ep 2950/3000 | Score:    830 | Pieces: 127 | Lines:  37 | Loss: 574.9665 | ε: 0.001
Ep 2960/3000 | Score:    467 | Pieces:  69 | Lines:  16 | Loss: 655.8238 | ε: 0.001
Ep 2970/3000 | Score:      0 | Pieces:  33 | Lines:   0 | Loss: 611.1145 | ε: 0.001
Ep 2980/3000 | Score:    974 | Pieces: 139 | Lines:  41 | Loss: 517.7482 | ε: 0.001
Ep 2990/3000 | Score:    415 | Pieces:  91 | Lines:  22 | Loss: 628.8303 | ε: 0.001
Ep 3000/3000 | Score:    124 | Pieces:  55 | Lines:   6 | Loss: 839.3628 | ε: 0.001

✅ Training complete!
Final model: models\tetris_final.pth

======================================================================
✅ STEP 4 COMPLETE - DQN Training Done!
======================================================================

Next steps:
  1. Test model: python test.py --model_path models/tetris_final.pth
  2. Or continue with step 5 (Play game with trained model)
======================================================================
