
======================================================================
 TRAINING DQN AGENT
======================================================================
Device: cpu
Episodes: 3000
Batch size: 512
Learning rate: 0.001
Gamma: 0.99
======================================================================
Ep   10/3000 | Score:      0 | Pieces:  22 | Lines:   0 | Loss: 0.0000 | ε: 0.996
Ep 2500/3000 | Score:      0 | Pieces:  34 | Lines:   0 | Loss: 348.6652 | ε: 0.001
Ep 2510/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 425.3116 | ε: 0.001
Ep 2520/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 383.3961 | ε: 0.001
Ep 2530/3000 | Score:      0 | Pieces:  36 | Lines:   0 | Loss: 441.1392 | ε: 0.001
Ep 2540/3000 | Score:     11 | Pieces:  39 | Lines:   1 | Loss: 391.6206 | ε: 0.001
Ep 2550/3000 | Score:     11 | Pieces:  38 | Lines:   1 | Loss: 533.6758 | ε: 0.001
Ep 2560/3000 | Score:      0 | Pieces:  35 | Lines:   0 | Loss: 425.2809 | ε: 0.001
Ep 2570/3000 | Score:     22 | Pieces:  43 | Lines:   2 | Loss: 552.1005 | ε: 0.001
Ep 2580/3000 | Score:     11 | Pieces:  37 | Lines:   1 | Loss: 631.0473 | ε: 0.001
Ep 2590/3000 | Score:      0 | Pieces:  38 | Lines:   0 | Loss: 498.9621 | ε: 0.001
Ep 2600/3000 | Score:    132 | Pieces:  68 | Lines:  12 | Loss: 561.6049 | ε: 0.001
Ep 2610/3000 | Score:     11 | Pieces:  40 | Lines:   1 | Loss: 502.8156 | ε: 0.001
Ep 2620/3000 | Score:     96 | Pieces:  57 | Lines:   7 | Loss: 743.6594 | ε: 0.001
Ep 2630/3000 | Score:     52 | Pieces:  43 | Lines:   3 | Loss: 590.0880 | ε: 0.001
Ep 2640/3000 | Score:    706 | Pieces: 109 | Lines:  29 | Loss: 684.9112 | ε: 0.001
Ep 2650/3000 | Score:     96 | Pieces:  51 | Lines:   7 | Loss: 683.8207 | ε: 0.001
Ep 2660/3000 | Score:    467 | Pieces: 115 | Lines:  32 | Loss: 809.5106 | ε: 0.001
Ep 2670/3000 | Score:    225 | Pieces:  82 | Lines:  17 | Loss: 702.5699 | ε: 0.001
Ep 2680/3000 | Score:    236 | Pieces:  56 | Lines:  11 | Loss: 815.1351 | ε: 0.001
Ep 2690/3000 | Score:    587 | Pieces: 143 | Lines:  43 | Loss: 966.9206 | ε: 0.001
Ep 2700/3000 | Score:    452 | Pieces: 106 | Lines:  27 | Loss: 793.3600 | ε: 0.001
Ep 2710/3000 | Score:    458 | Pieces: 121 | Lines:  33 | Loss: 747.9005 | ε: 0.001
Ep 2720/3000 | Score:    779 | Pieces: 138 | Lines:  41 | Loss: 829.1394 | ε: 0.001
Ep 2730/3000 | Score:    228 | Pieces:  85 | Lines:  19 | Loss: 838.6589 | ε: 0.001
Ep 2740/3000 | Score:    371 | Pieces: 100 | Lines:  25 | Loss: 698.5524 | ε: 0.001
Ep 2750/3000 | Score:    315 | Pieces:  87 | Lines:  20 | Loss: 845.3732 | ε: 0.001
Ep 2760/3000 | Score:    395 | Pieces: 109 | Lines:  29 | Loss: 774.4587 | ε: 0.001
Ep 2770/3000 | Score:    395 | Pieces: 112 | Lines:  29 | Loss: 679.1272 | ε: 0.001
Ep 2780/3000 | Score:    736 | Pieces: 188 | Lines:  60 | Loss: 606.9467 | ε: 0.001
Ep 2790/3000 | Score:    272 | Pieces:  98 | Lines:  23 | Loss: 611.4260 | ε: 0.001
Ep 2800/3000 | Score:    277 | Pieces:  87 | Lines:  20 | Loss: 666.7210 | ε: 0.001
Ep 2810/3000 | Score:    327 | Pieces: 106 | Lines:  28 | Loss: 635.4158 | ε: 0.001
Ep 2820/3000 | Score:    937 | Pieces: 238 | Lines:  80 | Loss: 524.2100 | ε: 0.001
Ep 2830/3000 | Score:    319 | Pieces: 110 | Lines:  29 | Loss: 473.9192 | ε: 0.001
Ep 2840/3000 | Score:    483 | Pieces: 131 | Lines:  37 | Loss: 430.8691 | ε: 0.001
Ep 2850/3000 | Score:    401 | Pieces: 117 | Lines:  33 | Loss: 388.1052 | ε: 0.001
Ep 2860/3000 | Score:    522 | Pieces: 130 | Lines:  37 | Loss: 367.3073 | ε: 0.001
Ep 2870/3000 | Score:  13679 | Pieces: 2373 | Lines: 934 | Loss: 289.3981 | ε: 0.001
Ep 2880/3000 | Score:  55352 | Pieces: 8292 | Lines: 3302 | Loss: 309.5540 | ε: 0.001
New best score: 149236 (previous: 90724) - saving model!
New best score: 268921 (previous: 149236) - saving model!
Ep 2890/3000 | Score:  16355 | Pieces: 1860 | Lines: 730 | Loss: 544.5040 | ε: 0.001
Ep 2900/3000 | Score:      0 | Pieces:  37 | Lines:   0 | Loss: 484.0043 | ε: 0.001
Ep 2910/3000 | Score:      0 | Pieces:  38 | Lines:   0 | Loss: 426.7790 | ε: 0.001
Ep 2920/3000 | Score:     22 | Pieces:  39 | Lines:   2 | Loss: 388.8004 | ε: 0.001
Ep 2930/3000 | Score:    115 | Pieces:  56 | Lines:   7 | Loss: 423.2790 | ε: 0.001
Ep 2940/3000 | Score:     11 | Pieces:  36 | Lines:   1 | Loss: 481.5491 | ε: 0.001
Ep 2950/3000 | Score:    113 | Pieces:  48 | Lines:   5 | Loss: 457.2423 | ε: 0.001
Ep 2960/3000 | Score:     22 | Pieces:  41 | Lines:   2 | Loss: 447.4605 | ε: 0.001
Ep 2970/3000 | Score:     11 | Pieces:  35 | Lines:   1 | Loss: 615.3577 | ε: 0.001
Ep 2980/3000 | Score:     11 | Pieces:  33 | Lines:   1 | Loss: 578.2564 | ε: 0.001
Ep 2990/3000 | Score:      0 | Pieces:  36 | Lines:   0 | Loss: 605.0492 | ε: 0.001
Ep 3000/3000 | Score:      0 | Pieces:  34 | Lines:   0 | Loss: 867.3631 | ε: 0.001

✅ Training complete!
Final model: models\tetris_final.pth

======================================================================
✅ STEP 4 COMPLETE - DQN Training Done!
======================================================================

Next steps:
  1. Test model: python test.py --model_path models/tetris_final.pth
  2. Or continue with step 5 (Play game with trained model)
======================================================================
