
======================================================================
 TRAINING DQN AGENT
======================================================================
Device: cpu
Episodes: 3000
Batch size: 512
Learning rate: 0.001
Gamma: 0.99
======================================================================
Ep   10/3000 | Score:      0 | Pieces:  16 | Lines:   0 | Loss: 0.0000 | ε: 0.996
Ep 2490/3000 | Score:    170 | Pieces:  68 | Lines:  12 | Loss: 174.0262 | ε: 0.001
Ep 2500/3000 | Score:    291 | Pieces:  94 | Lines:  23 | Loss: 226.9378 | ε: 0.001
Ep 2510/3000 | Score:    422 | Pieces:  85 | Lines:  19 | Loss: 174.3940 | ε: 0.001
Ep 2520/3000 | Score:    470 | Pieces: 119 | Lines:  34 | Loss: 206.3971 | ε: 0.001
Ep 2530/3000 | Score:    324 | Pieces: 105 | Lines:  26 | Loss: 207.1023 | ε: 0.001
Ep 2540/3000 | Score:    352 | Pieces:  84 | Lines:  18 | Loss: 187.3716 | ε: 0.001
Ep 2550/3000 | Score:    242 | Pieces:  75 | Lines:  15 | Loss: 187.6993 | ε: 0.001
Ep 2560/3000 | Score:    121 | Pieces:  65 | Lines:  11 | Loss: 212.7224 | ε: 0.001
Ep 2570/3000 | Score:    121 | Pieces:  66 | Lines:  11 | Loss: 227.7215 | ε: 0.001
Ep 2580/3000 | Score:    214 | Pieces:  78 | Lines:  16 | Loss: 205.0450 | ε: 0.001
Ep 2590/3000 | Score:     44 | Pieces:  47 | Lines:   4 | Loss: 210.3957 | ε: 0.001
Ep 2600/3000 | Score:    606 | Pieces: 123 | Lines:  34 | Loss: 233.2146 | ε: 0.001
Ep 2610/3000 | Score:    283 | Pieces:  83 | Lines:  17 | Loss: 243.1667 | ε: 0.001
Ep 2620/3000 | Score:    245 | Pieces:  82 | Lines:  17 | Loss: 259.8191 | ε: 0.001
Ep 2630/3000 | Score:     33 | Pieces:  46 | Lines:   3 | Loss: 247.2307 | ε: 0.001
Ep 2640/3000 | Score:    195 | Pieces:  81 | Lines:  16 | Loss: 229.2810 | ε: 0.001
Ep 2650/3000 | Score:    406 | Pieces: 115 | Lines:  30 | Loss: 269.7183 | ε: 0.001
Ep 2660/3000 | Score:    140 | Pieces:  66 | Lines:  11 | Loss: 233.8734 | ε: 0.001
Ep 2670/3000 | Score:    469 | Pieces: 122 | Lines:  34 | Loss: 271.0748 | ε: 0.001
Ep 2680/3000 | Score:    335 | Pieces:  89 | Lines:  20 | Loss: 257.1277 | ε: 0.001
Ep 2690/3000 | Score:    503 | Pieces: 132 | Lines:  37 | Loss: 238.5121 | ε: 0.001
Ep 2700/3000 | Score:    170 | Pieces:  61 | Lines:  12 | Loss: 278.4094 | ε: 0.001
Ep 2710/3000 | Score:    165 | Pieces:  77 | Lines:  15 | Loss: 281.7872 | ε: 0.001
Ep 2720/3000 | Score:    184 | Pieces:  75 | Lines:  15 | Loss: 258.2900 | ε: 0.001
Ep 2730/3000 | Score:    294 | Pieces: 102 | Lines:  25 | Loss: 314.3677 | ε: 0.001
Ep 2740/3000 | Score:     88 | Pieces:  59 | Lines:   8 | Loss: 229.2028 | ε: 0.001
Ep 2750/3000 | Score:    140 | Pieces:  67 | Lines:  11 | Loss: 259.4119 | ε: 0.001
Ep 2760/3000 | Score:    132 | Pieces:  64 | Lines:  12 | Loss: 290.3064 | ε: 0.001
Ep 2770/3000 | Score:    261 | Pieces:  92 | Lines:  22 | Loss: 256.0064 | ε: 0.001
Ep 2780/3000 | Score:    228 | Pieces:  86 | Lines:  19 | Loss: 229.6840 | ε: 0.001
Ep 2790/3000 | Score:    272 | Pieces:  82 | Lines:  16 | Loss: 238.6341 | ε: 0.001
Ep 2800/3000 | Score:     77 | Pieces:  58 | Lines:   7 | Loss: 246.8823 | ε: 0.001
Ep 2810/3000 | Score:    464 | Pieces: 116 | Lines:  30 | Loss: 239.9173 | ε: 0.001
Ep 2820/3000 | Score:     96 | Pieces:  57 | Lines:   7 | Loss: 260.2491 | ε: 0.001
Ep 2830/3000 | Score:     77 | Pieces:  56 | Lines:   7 | Loss: 243.9973 | ε: 0.001
Ep 2840/3000 | Score:    346 | Pieces: 108 | Lines:  28 | Loss: 303.0879 | ε: 0.001
Ep 2850/3000 | Score:    374 | Pieces: 106 | Lines:  27 | Loss: 260.4917 | ε: 0.001
Ep 2860/3000 | Score:    212 | Pieces:  72 | Lines:  14 | Loss: 251.3709 | ε: 0.001
Ep 2870/3000 | Score:    217 | Pieces:  85 | Lines:  18 | Loss: 233.1719 | ε: 0.001
Ep 2880/3000 | Score:    110 | Pieces:  65 | Lines:  10 | Loss: 217.1098 | ε: 0.001
Ep 2890/3000 | Score:    352 | Pieces: 102 | Lines:  25 | Loss: 269.1034 | ε: 0.001
Ep 2900/3000 | Score:    360 | Pieces: 115 | Lines:  31 | Loss: 224.4350 | ε: 0.001
Ep 2910/3000 | Score:    566 | Pieces: 160 | Lines:  48 | Loss: 267.3800 | ε: 0.001
Ep 2920/3000 | Score:    396 | Pieces: 129 | Lines:  36 | Loss: 195.7853 | ε: 0.001
Ep 2930/3000 | Score:    420 | Pieces: 123 | Lines:  33 | Loss: 265.7820 | ε: 0.001
Ep 2940/3000 | Score:    371 | Pieces: 118 | Lines:  32 | Loss: 286.4210 | ε: 0.001
Ep 2950/3000 | Score:    165 | Pieces:  74 | Lines:  15 | Loss: 203.5196 | ε: 0.001
Ep 2960/3000 | Score:    294 | Pieces: 101 | Lines:  25 | Loss: 205.2321 | ε: 0.001
Ep 2970/3000 | Score:    409 | Pieces: 118 | Lines:  32 | Loss: 220.3357 | ε: 0.001
Ep 2980/3000 | Score:   1203 | Pieces: 269 | Lines:  92 | Loss: 213.6803 | ε: 0.001
Ep 2990/3000 | Score:   1401 | Pieces: 326 | Lines: 117 | Loss: 220.0560 | ε: 0.001
Ep 3000/3000 | Score:    796 | Pieces: 190 | Lines:  62 | Loss: 222.8101 | ε: 0.001

✅ Training complete!
Final model: models\tetris_final.pth

======================================================================
✅ STEP 4 COMPLETE - DQN Training Done!
======================================================================

Next steps:
  1. Test model: python test.py --model_path models/tetris_final.pth
  2. Or continue with step 5 (Play game with trained model)
======================================================================
